F_15;F_14;F_21;F_25;F_79;F_26;F_75;F_24;F_76;F_78;F_27;F_19;F_23;F_70;F_52;F_65;F_64;F_77;F_51;F_22;F_20;F_13;F_62;F_39;F_66;F_63;F_53;F_3;F_50;F_57;F_38;F_11;F_72;F_49;F_37;F_74;F_59;F_18;F_40;F_6;F_44;F_80;F_71;F_60;F_73;F_8;F_46;F_61;F_48;F_32;F_33;target
0.0190080867;0.0314535406;1.373995;0.046908154;-1.4093479999999998;0.0172689538;-1.7053999999999991;1.409657;-0.5917979999999998;-0.1645689999999999;0.412064;4.8589257573;-1.165139570915535;-4.73;-0.0628919999999999;-0.1161970000000001;-0.0922310000000001;-0.1013599999999999;0.0079209999999998;0.741984;9.6907402653;0.0274033485805809;-1.1669999999999998;0.0436739999999999;0.6531579999999999;-0.336341;-0.0402050000000002;-15.25;-0.0954739999999998;-0.3399999999999998;0.044308;0.0377900238095866;-1.3000000000000114;0.1058000000000003;-0.0019899999999999;-0.0479300200803249;-7.900000000000006;1.0174068698597;-0.0215260000000001;0.115055317838896;2.5799999999999983;0.356732;-0.0486240872095563;-0.0354301724048704;-0.0141737567875409;0.9185726934;-0.2000000000000028;-0.0054997368804924;-0.0099576166963865;-6.186674445494383;7.2083392088174305;0
0.0189319241;0.03171055;1.351031;0.0471518393;-1.4404200000000005;0.0174946702;-2.4437;1.40982;-0.5837969999999999;-0.1365769999999999;0.418661;4.1272661452;0.340180361600282;-6.529999999999998;-0.0754999999999999;-0.1729129999999998;-0.0877509999999999;-0.0862680000000002;-0.000704;0.736108;10.1904769666;0.0273256746805869;-2.3103;0.031751;0.624417;-0.3689089999999999;-0.0412300000000001;-0.95;-0.1233009999999998;-3.869999999999997;0.031322;0.0397100320025844;2.700000000000003;-0.4600999999999988;-0.0141679999999999;-0.0502593010183486;-10.299999999999995;0.9644877072832904;0.0020589999999998;0.1135151188653527;2.200000000000003;0.388591;-0.0326895067313384;-0.0338814088303448;-0.0232272374477563;0.9206754049;-2.700000000000003;-0.0097409383350775;-0.0118261111495496;-3.1866744454943827;-1.084044065170657;0
0.0182201544;0.031704227;1.357952;0.0498294174;-1.539584;0.0174268794;-2.4748;1.3886189999999998;-0.5794699999999999;-0.1723059999999998;0.418235;3.2390588722;-0.4847358208625851;-6.039999999999999;-0.1066559999999998;-0.2406270000000001;-0.0942469999999997;-0.0990299999999999;-0.0229809999999999;0.727463;8.4669477125;0.0275893648425516;-2.8057;0.006569;0.6912589999999996;-0.3815629999999999;-0.0704650000000002;-0.95;-0.1198019999999999;-0.5199999999999996;0.018162;0.0363648671641506;11.599999999999994;-0.8708000000000009;0.016742;-0.0483199630404297;-2.9000000000000057;0.9826174061634552;-0.0399380000000002;0.1169757818661191;0.9700000000000024;0.415049;-0.0205910831176248;-0.0378156665205048;-0.0375144664449444;0.3509612128;7.200000000000003;-0.0130901502365806;-0.0122463143264027;-4.186674445494383;2.029431074021128;0
0.0182201544;0.0318611367;1.359494;0.0525223771;-1.5890680000000008;0.0179561869;-2.304499999999999;1.409876;-0.587645;-0.188882;0.401549;2.8543925269;0.9580666272832772;-6.210000000000001;-0.09861;-0.3198919999999998;-0.1019459999999998;-0.114951;-0.0139949999999999;0.7180789999999999;7.6500621066;0.0285386502010181;-2.7884;0.001335;0.7434659999999995;-0.406263;-0.1005829999999998;-0.95;-0.129548;-2.84;0.0112389999999997;0.0363001226923004;11.399999999999991;-0.8547999999999991;0.0211959999999999;-0.0465363932186416;-5.300000000000011;0.9914476552899671;-0.03688;0.1202974442809668;1.1699999999999982;0.37215;-0.0104268667316642;-0.0387805838207244;-0.047239792505706;0.3393105038;0.3999999999999915;-0.0177235744526957;-0.0101634346134769;-5.186674445494383;-4.969179692811165;0
0.0185967111;0.0328680377;1.347225;0.0734774763;-1.5621139999999998;0.0187697072;-2.985199999999999;1.402298;-0.6079400000000001;-0.240672;0.370527;2.5803662625;0.7370120560151714;-11.139999999999995;-0.067279;-0.549831;-0.091131;-0.1363610000000001;-0.0169679999999998;0.701049;8.0895278898;0.0296757755214341;-2.1616;-0.0409050000000001;0.5050920000000001;-0.417866;-0.132249;-0.95;-0.127388;-2.759999999999998;-0.0073229999999999;0.0368014154485842;15.0;-1.0691999999999986;0.0081409999999999;-0.0396175563763553;-9.699999999999989;0.9664233432049366;0.004947;0.1204831136449693;0.9700000000000024;0.286544;-0.0071847883905243;-0.0453424842057646;-0.0523318013584394;0.2704449921;3.200000000000003;-0.0216923688927146;-0.0060382233505258;-5.186674445494383;-3.822641596955164;0
0.0183761209;0.0328752808;1.358272;0.1053482991;-1.543743;0.0185223306;-2.7652;1.398498;-0.612633;-0.233951;0.359943;2.512671014;0.27615025822982603;-9.470000000000002;-0.0326779999999999;-0.4765700000000001;-0.0649739999999996;-0.128036;0.0044760000000001;0.712169;8.3668639178;0.0321077034951142;-1.6112000000000002;-0.027401;0.3928040000000001;-0.3876650000000001;-0.1828759999999998;-0.95;-0.097728;-0.3300000000000018;0.0055419999999999;0.0357051664044048;9.899999999999991;-1.0457999999999998;0.0166419999999998;-0.0344306551589438;-14.700000000000005;0.9775848021779304;-0.0206459999999999;0.1208191868626146;1.759999999999998;0.297512;-0.002898473532366;-0.0518645894560818;-0.0592129193658994;0.2686975423;-7.900000000000006;-0.024987745893342;-0.0001329581123468;-5.186674445494383;-1.4323014874773135;0
0.0183530197;0.0310319274;1.359601;0.1032848809;-1.5379859999999996;0.0179985967;-3.298399999999999;1.406953;-0.602203;-0.239346;0.341644;2.2129123357;0.4847611315141521;-8.34;-0.0539529999999999;-0.4217649999999999;-0.0599020000000001;-0.1340060000000003;0.0116929999999999;0.7127709999999998;8.438227158;0.0339195713137297;-1.7477999999999998;-0.0308950000000001;0.3907910000000001;-0.382355;-0.1147439999999997;-0.95;-0.0821929999999999;2.6499999999999986;0.0061439999999997;0.0342976991627887;10.399999999999991;-1.7296999999999991;0.0179709999999999;-0.0289001605158581;-8.100000000000009;0.9405556946182728;0.0094450000000001;0.1232821242640421;3.969999999999999;0.313935;-0.0006784993261328;-0.0489384847823969;-0.064473378604006;0.2897277067;-7.700000000000003;-0.0271400339344142;0.0045772710614617;-6.186674445494383;-2.9990593045075467;0
0.0183248701;0.030390959;1.355505;0.1028124657;-1.529436;0.0179756788;-4.106;1.3916910000000002;-0.6194550000000001;-0.241465;0.341918;2.1848191376;-0.25853806784633826;-14.310000000000002;-0.030218;-0.4211170000000002;-0.0724710000000004;-0.166341;0.0187379999999999;0.7041389999999998;8.4643161135;0.0354224096488381;-1.9595;-0.0399739999999999;0.4385380000000001;-0.3852360000000001;-0.1463729999999996;-0.95;-0.0710950000000001;1.8000000000000007;-0.014002;0.0311042475233502;1.4000000000000057;-1.3401999999999994;-0.0057370000000001;-0.024388791508413;-7.0;0.971448818412431;-0.0025469999999996;0.1210968251685613;3.890000000000001;0.288759;-0.0054263940139623;-0.0447891363654287;-0.0661581822241255;0.2835819306;-13.899999999999991;-0.0273309073665077;0.0042116010255004;-5.186674445494383;9.926439300368564;1
0.0184022514;0.0271201831;1.355152;0.1024071194;-1.5643360000000002;0.0194173785;-4.2735;1.380613;-0.629677;-0.2417310000000001;0.340734;2.7917310538;0.1377951048137466;-14.32;-0.0292719999999999;-0.388684;-0.047099;-0.1747849999999999;0.0165369999999998;0.707795;6.958006680700001;0.0366225297251721;-2.1523000000000003;-0.0466980000000001;0.4159520000000003;-0.346622;-0.0956299999999998;-0.95;-0.0509300000000001;2.2300000000000004;-0.0083869999999999;0.0310405464438764;1.2000000000000028;-1.2408;-0.0126870000000001;-0.0191871263944375;-19.5;0.948188080263552;-0.017454;0.1198372457961611;3.9399999999999977;0.2323299999999999;-0.0097529475502909;-0.0406527831046608;-0.0634582079917603;0.2844381176;-10.5;-0.0253070537393056;0.0057612284792976;-4.186674445494383;2.643809126220617;1
0.0180791909;0.0271870226;1.368308;0.1025146555;-0.0035300000000002;0.0196147395;-4.197000000000001;1.4019189999999997;-0.6317440000000001;-0.2384870000000001;0.352436;4.6594874308;0.5638918765774616;-10.98;0.0061659999999998;-0.3528630000000001;-0.0273909999999999;-0.2621059999999999;0.0269429999999999;0.710766;6.0813200439;0.0366981903357457;-1.9229000000000005;-0.0419390000000001;0.4152559999999996;-0.313801;-0.0346180000000002;-0.95;-0.0147619999999999;4.140000000000001;-0.03275;0.0286065855623777;0.4000000000000057;-0.8481000000000005;-0.0141199999999999;-0.0136384132903324;-17.89999999999999;0.9669194788180264;-0.0177840000000002;0.120510388180715;6.069999999999999;0.137776;-0.004717679773451;-0.0385577144252225;-0.0618370382701385;0.3078081852;-7.0;-0.0246082902291863;0.0051445483607991;-6.186674445494383;-3.4886154628436543;0
0.0191085416;0.0271602288;1.376223;0.1100251482;0.0459010000000001;0.0172392508;-2.674199999999999;1.5059730000000002;-0.6251669999999998;-0.1978099999999998;0.367965;5.2227453779;0.9205422741023099;-10.040000000000004;0.0463310000000001;-0.3355849999999998;-0.0310880000000002;-0.2414860000000001;0.0225789999999999;0.722985;4.8324750728;0.0366800097783601;-0.8381999999999987;-0.0073699999999998;0.5243400000000003;-0.2803299999999999;0.0647770000000005;-0.95;2.000000000057512e-06;2.8299999999999983;-0.0189989999999999;0.0284240927223769;3.5;-0.0443999999999995;0.0022279999999998;-0.0069939965932234;-17.299999999999997;1.055830534745544;0.0963160000000002;0.1156587427486701;4.209999999999999;0.256573;-0.0095713472126772;-0.0376110430403202;-0.0620949187963423;0.3783834108;-7.599999999999994;-0.022554323175427;0.0039453238465474;-5.186674445494383;-4.774553089083737;0
0.0193610042;0.0270645773;1.385433;0.1130201595;0.1001659999999999;0.0178361238;-2.804500000000001;1.5597310000000002;-0.6159569999999999;-0.214865;0.377428;4.0617166256;-0.8506232765767459;-8.990000000000002;0.0286009999999998;-0.3839359999999998;-0.0212699999999996;-0.232769;0.0376630000000002;0.7317020000000001;3.9632665721;0.0368455552421148;-1.0366;-0.01455;0.5958870000000001;-0.2700060000000002;0.1111170000000003;-0.95;0.0111899999999998;3.52;-0.0044059999999999;0.0271738419684962;2.5999999999999943;-0.0272000000000005;0.0344019999999998;6.476949011347682e-05;-20.0;1.066565452437861;0.1499110000000003;0.1123531796148043;5.039999999999999;0.266036;-0.012746054827877;-0.038582476262118;-0.0631288091332398;0.3953250305;-9.700000000000005;-0.0208340474692261;0.0026458443080316;-4.186674445494383;3.5612827347865625;0
0.0195835429;0.0311083847;1.434895;0.1140855258;0.1502800000000002;0.0178558179;-2.096;1.6123690000000002;-0.5606450000000001;-0.1468560000000001;0.386329;3.4195536585;1.1594693051266505;-5.329999999999998;0.0677659999999999;-0.327374;-0.038402;-0.2369750000000001;0.0264089999999999;0.7240849999999999;6.0935744758;0.0422923905947032;-0.5526999999999997;0.0646979999999999;0.6360530000000002;-0.2225909999999999;0.181186;-0.95;0.05891;6.77;-0.0033780000000001;0.0265498739845583;12.0;0.0084999999999997;0.0769429999999999;0.0068076416434775;-15.800000000000011;1.066565452437861;0.2237500000000003;0.1173145432662196;8.63;0.3272319999999999;-0.0014471665991089;-0.0375317357378762;-0.0646079889390532;0.5181040832;-2.6000000000000085;-0.0134304865363837;0.0060608913972506;-3.1866744454943827;-3.694851204982226;0
0.0196678589;0.0320792866;1.449937;0.1151938407;0.163049;0.0179544798;1.1427999999999994;1.611701;-0.538759;-0.112441;0.395223;4.4477877996;1.060235090298442;2.5599999999999987;0.0912140000000001;-0.2980609999999999;-0.0141119999999999;-0.2301350000000002;0.0283789999999999;0.7331649999999998;11.1753956058;0.0445485613649275;2.553799999999999;0.0906800000000001;0.64682;-0.1969119999999999;0.20394;-0.95;0.0847379999999999;11.79;0.0150859999999999;0.0333160966345109;17.299999999999997;3.190999999999999;0.090443;0.0123366002583197;-14.800000000000011;1.372898494474292;0.2018250000000001;0.1491598899497444;13.45;0.301462;0.039859754415028;-0.037486916499943;-0.0553129124103651;0.7972331163;8.0;-0.0075039542618661;0.0056775213823749;-6.186674445494383;-6.559329339365801;0
0.0210660166;0.0319545555;1.456242;0.1151740867;0.1453519999999999;0.0181472914;-0.2641999999999989;1.635691;-0.512921;-0.1065879999999999;0.417101;5.5950582508;0.1870598979542673;0.6600000000000001;0.0776879999999999;-0.320035;-0.0198739999999999;-0.2361899999999996;0.0165170000000001;0.7258180000000001;14.1652197857;0.0467217913862366;0.7109000000000005;0.103444;0.6374510000000002;-0.204399;0.2071339999999999;-0.95;0.115032;8.43;0.024769;0.0385241227462645;18.200000000000003;1.3534000000000006;0.1090170000000001;0.0200443936067584;-21.5;1.167793638868019;0.2333929999999999;0.1540545775272571;10.0;0.372012;0.0466302834592746;-0.0448280146438413;-0.0439751390848682;0.9641857231;9.0;-0.0011137612298107;0.0054615033430862;-4.186674445494383;-0.7831588945419179;0
0.0209497957;0.0320343177;1.440103;0.1152217441;0.1483449999999999;0.0180214914;-0.2201000000000004;1.650106;-0.508583;-0.1252799999999998;0.396386;5.7808736101;-1.350947263290072;-0.5399999999999991;0.0305890000000002;-0.3665119999999999;-0.0373610000000002;-0.2295129999999998;0.0150839999999998;0.721924;12.2772699849;0.0465304459284268;0.0442;0.053387;0.6661810000000001;-0.2149540000000001;0.2033500000000001;-0.95;0.1018049999999999;7.050000000000001;0.0097549999999999;0.0400028679502323;15.200000000000005;1.2477;0.0818309999999999;0.0199125701480059;-22.40000000000001;1.083766974288206;0.251608;0.1508689447222723;7.720000000000002;0.384791;0.0458230442640577;-0.050267890743208;-0.0364592437070894;1.0239946705;4.799999999999997;0.003896049820666;0.0044733734122627;-3.1866744454943827;4.305029121137045;0
0.0208790062;0.0321561144;1.423821;0.1152279809;0.177437;0.017400329;-1.2668;1.6567979999999998;-0.5115529999999999;-0.141343;0.418155;5.1214317306;1.120611683718986;-3.82;0.0062759999999999;-0.39572;-0.0548160000000002;-0.2294830000000001;0.0150999999999998;0.7234719999999999;9.1018499489;0.0466503590582276;-1.1235999999999997;0.040283;0.7018529999999996;-0.2253819999999999;0.2594469999999997;-0.95;0.084737;4.5;0.010701;0.0398889704174224;13.399999999999991;0.6846000000000014;0.0642199999999999;0.0216601806804613;-23.5;1.01368088253778;0.2498449999999996;0.1425959099579236;4.02;0.426672;0.0340360902158385;-0.0509966163013681;-0.0335407984273183;1.2046313847;1.1999999999999886;0.0098902433680388;0.0061493034003031;-6.186674445494383;-6.932859666986683;0
0.020741712;0.0323192694;1.414184;0.1149149176;0.1797840000000004;0.0179091018;-1.5091;1.653544;-0.487185;-0.124837;0.458151;4.5224318581;-0.6213711691449347;-4.349999999999998;0.0130999999999998;-0.4257050000000002;-0.0555259999999997;-0.229057;0.0162089999999999;0.722836;7.0857297394;0.0466446758753298;-1.1605999999999987;0.0352589999999999;0.7155830000000003;-0.236618;0.2344000000000001;-0.95;0.072554;3.8000000000000007;0.0186970000000001;0.0406974559193904;11.600000000000009;0.2630999999999996;0.0586790000000001;0.0210756845442871;-20.8;0.97648302413763;0.2618529999999999;0.133258751491002;3.780000000000001;0.460227;0.0209023221614078;-0.0490279474643989;-0.0254496967274623;1.2522770248;-2.3999999999999915;0.0142679247438964;0.0083189253527861;-4.186674445494383;2.601478795026066;0
0.0207375373;0.0322710048;1.414741;0.1151648035;0.2664139999999997;0.0188522689;-1.6476000000000006;1.679531;-0.474386;-0.0940639999999999;0.448497;4.8343696606;-0.6553032782815795;-5.719999999999999;0.024235;-0.42337;-0.051833;-0.2367399999999999;0.0151269999999998;0.721754;7.3713945531;0.0464018490884914;-1.1386000000000005;0.0480850000000001;0.7519290000000001;-0.230394;0.2820229999999999;-0.95;0.0731109999999999;2.680000000000004;0.013959;0.041555096086011;12.700000000000005;-0.0356000000000005;0.0595890000000001;0.0200586686595462;-12.5;0.9632503022974606;0.2989179999999998;0.1247319489985247;2.740000000000002;0.438809;0.0095626723803304;-0.0442394588890248;-0.0191011610017943;1.2787315875;-2.5999999999999943;0.0180471288027855;0.0124614531684481;-6.186674445494383;4.054148045793342;0
0.0194778151;0.032303795;1.40374;0.1139301298;0.2294900000000002;0.0223621701;-2.041500000000001;1.655785;-0.486278;-0.0881119999999999;0.40955;4.3520268309;-0.6031429243513593;-7.140000000000001;0.0129570000000001;-0.4397949999999997;-0.0554439999999998;-0.2428049999999999;-0.0063089999999998;0.711832;11.069625096;0.0457493072750384;-1.3729000000000011;0.0287540000000001;0.7410019999999999;-0.2320539999999999;0.2615470000000002;-0.95;0.0424979999999999;2.5500000000000007;0.001066;0.0430575850878996;12.0;-0.4031000000000002;0.0354319999999999;0.0186055939625615;-16.30000000000001;0.9343982734866512;0.2538660000000003;0.1298372634978198;-2.8000000000000007;0.405401;0.013670207103349;-0.0348921307018635;-0.0144975546934126;0.7259210322;-7.200000000000003;0.0207419311317337;0.0156813307471848;-6.186674445494383;3.7314489170653062;0
0.0142434005;0.0322559183;1.396906;0.11428314;0.189321;0.0222939225;-1.8225;1.654824;-0.492523;-0.0755190000000001;0.379274;4.0708657085;-0.8516672682273893;-8.34;0.0058129999999998;-0.4405070000000002;-0.0502779999999998;-0.2427969999999999;-0.0083429999999997;0.7078390000000001;11.5196507336;0.0458496320756311;-0.7751000000000001;0.0008929999999998;0.7329449999999997;-0.231427;0.2567569999999997;-0.95;0.0290669999999999;1.4400000000000013;-0.0151459999999998;0.0430771879705251;12.299999999999995;0.103299999999999;0.020683;0.0176532653643335;-13.299999999999995;0.9859079060014044;0.1488509999999996;0.1347779623612795;-4.219999999999999;0.366742;0.0189572248921207;-0.0258773490668435;-0.0111490652920248;0.6938230146000001;-3.200000000000003;0.0248588026822152;0.0171874380985727;-4.186674445494383;3.5656535879516205;0
0.0141252897;0.0229064538;1.39475;0.1142691262;0.1267219999999997;0.022187937;-2.4491;1.631436;-0.498653;-0.0604089999999999;0.369265;3.6558248083;0.9829955543337038;-6.529999999999998;-0.015484;-0.4488929999999997;-0.0519519999999997;-0.2398019999999996;-0.0373509999999999;0.7061650000000002;10.405067954;0.0448208934167603;-1.5021000000000004;0.015074;0.7039529999999998;-0.2335830000000001;0.2117329999999999;-0.95;0.0123219999999999;2.9700000000000024;-0.0255369999999999;0.0429459673110348;14.399999999999991;-0.2888000000000001;0.009317;0.0159908111626457;-13.0;0.962378710731098;0.0717049999999996;0.1362292269074381;-1.879999999999999;0.299914;0.0216752127698718;-0.0241218985854853;-0.0085782724572028;0.7044034233;-3.1000000000000085;0.0234745761944973;0.0164538069798453;-5.186674445494383;-5.0984779216972065;0
0.0161342447;0.0230027408;1.395247;0.1125097171;0.0971169999999999;0.0221400255;-2.1883;1.617111;-0.4979500000000001;-0.0675339999999999;0.359524;3.6816704368;-0.029294585228072198;-5.77;-0.0121299999999999;-0.4492329999999997;-0.060103;-0.2513390000000002;-0.042645;0.6993389999999999;10.2313347167;0.0446707030899637;-1.3245000000000005;-0.0362219999999999;0.6896279999999999;-0.2313130000000001;0.207454;-0.95;0.0212519999999998;0.4899999999999984;-0.0247459999999999;0.0433387601838904;13.099999999999994;-0.3199000000000005;-0.0396480000000001;0.0153200112815069;-14.299999999999995;0.9765325670498084;0.0047419999999998;0.1384134879564828;-1.0599999999999987;0.296711;0.0238146855040641;-0.0218543031660967;-0.0053219761174904;0.6120805815;-1.2999999999999972;0.0228260078060347;0.0172673545093828;-5.186674445494383;0.1519414765937993;0
0.0160276412;0.0228680101;1.396758;0.1209240683;0.128525;0.0223944021;-2.7015;1.611909;-0.481549;-0.0437590000000001;0.359189;4.0630880767;-0.30518450254235524;-7.93;0.0047589999999999;-0.4446579999999998;-0.050386;-0.2464699999999997;-0.0348949999999999;0.7012130000000001;10.3893034899;0.045166709258693;-1.6959;-0.054704;0.684426;-0.2312469999999999;0.2020890000000001;-0.95;0.0457269999999998;0.1900000000000012;-0.0319519999999997;0.0438661175864683;11.199999999999989;-0.2035999999999997;-0.053179;0.0153923476197589;-20.60000000000001;0.9437058100215188;0.0002079999999999;0.1400361636616162;-0.6400000000000006;0.344022;0.0266073478842327;-0.0187356302457187;-0.0066815102412856;0.5966532425000001;-0.9000000000000057;0.0226904369661915;0.0178410345781061;-3.1866744454943827;0.972523655412639;0
0.0160443109;0.0229479106;1.392558;0.120223847;0.1676609999999996;0.0224501152;-2.494299999999999;1.615457;-0.4722569999999999;-0.004661;0.336856;4.2852223898;0.2597651377082649;-6.890000000000001;0.0613629999999998;-0.414536;-0.076076;-0.227999;-0.02566;0.701803;8.9781439058;0.0455368442784034;-1.8198999999999987;-0.009756;0.7538660000000001;-0.222339;0.2268380000000001;2.96;0.0346059999999999;0.4599999999999973;-0.0240150000000001;0.0442600108266392;12.100000000000009;-0.2633999999999989;-0.063684;0.0168276648866367;-20.39999999999999;0.9422221362528532;-0.020234;0.1446243805016897;-3.270000000000003;0.343713;0.0282884307744115;-0.0151682379297795;-0.0080369235134417;0.6397480287;-6.599999999999994;0.022885319586335;0.0179474794358517;-6.186674445494383;-1.607082339290052;0
0.0160662185;0.0229950235;1.382318;0.12239211;0.035163;0.0228771244;-1.8457999999999988;1.481036;-0.465273;-0.0021439999999999;0.356854;4.0675906463;0.22002406870005103;-6.07;0.0487859999999999;-0.4466379999999998;-0.0875860000000001;-0.223203;-0.032753;0.6853259999999999;10.0273104249;0.0455556983193505;-1.6860999999999997;0.0195319999999998;0.625815;-0.220857;0.0711600000000001;2.96;0.0228239999999999;-0.120000000000001;-0.0365980000000001;0.0467282109384293;8.599999999999994;-0.0794999999999994;-0.0577849999999999;0.0175493883839242;-23.8;0.9649412771253014;-0.16907;0.1496704446480092;-3.3000000000000007;0.388344;0.028323518127263;-0.0100546009329992;-0.0070907587894299;0.6430566227;-9.099999999999994;0.0229597045218471;0.0170170481183324;-4.186674445494383;-0.9211691458202041;0
0.0156210536;0.0211644254;1.371188;0.1145628212;0.0118069999999996;0.0224477037;-2.1388;1.479345;-0.4524479999999999;0.02085;0.390325;3.8073805454;-1.2291639426214014;-5.23;0.0696830000000001;-0.457341;-0.1148680000000001;-0.2178490000000001;-0.0195670000000001;0.6814819999999999;10.6565910542;0.0447794238601213;-2.8047999999999984;0.022502;0.620563;-0.2210479999999999;0.0770469999999998;2.96;0.0239630000000001;-0.25;-0.0419899999999999;0.0482985466198154;8.100000000000009;-0.4123999999999999;-0.0526329999999999;0.0183126916596607;-25.0;0.9188574777313564;-0.1774529999999998;0.1520840167778472;-1.1000000000000014;0.4485719999999999;0.0252917584116379;-0.0084690015823898;-0.0078161292883802;0.5815031624;-15.0;0.0226333558448066;0.0151036483386872;-6.186674445494383;7.604437153138948;0
0.0154670436;0.0208414054;1.36033;0.0852577046;-0.0069300000000001;0.0239287749;-1.8379;1.468165;-0.4263829999999999;0.0523889999999998;0.386748;3.3316422581;-1.1756074525993876;-5.940000000000001;0.0623019999999998;-0.2134040000000001;-0.1415380000000001;-0.1939870000000001;-0.0350540000000001;0.6771149999999999;11.9572432951;0.0449151480151223;-2.7254999999999985;0.0218009999999999;0.0563769999999999;-0.1840629999999998;0.0696669999999999;2.96;0.0020580000000001;-0.3599999999999994;-0.0457210000000001;0.0518759316487567;8.0;-0.4147999999999996;-0.053854;0.0196906561696033;-20.80000000000001;0.9511323725323968;-0.1853790000000001;0.1557954327129005;-1.8099999999999987;0.518499;0.0246010430298203;-0.0056622675986715;-0.0064289725954901;0.5784775542;-9.5;0.024772367892305;0.0128074445200081;-4.186674445494383;4.921885679730605;0
0.0156318578;0.020846325;1.34329;0.0859155226;-0.020197;0.0302176402;-1.0664999999999996;1.43227;-0.4409729999999998;0.0342859999999998;0.34962;2.5942729555;-1.4201217987698;-7.350000000000001;0.0232859999999999;-0.235103;-0.130446;-0.2129449999999999;-0.0460939999999998;0.666677;12.7352725395;0.0452075656522501;-2.0701;-0.0318440000000002;-0.0137599999999999;-0.1771689999999999;0.0253169999999998;2.96;-0.0163109999999999;-0.4800000000000004;-0.055077;0.0523029574296501;13.400000000000006;0.2888999999999999;-0.0714509999999999;0.0216403796938182;-13.099999999999994;0.9724320089985136;-0.2472609999999999;0.1613914908268358;-3.7600000000000016;0.4522319999999999;0.0286317691495771;-0.0051802820993003;-0.0085017832902498;0.5151425816;-4.899999999999992;0.0263183517874066;0.0112879943385203;-4.186674445494383;5.945587644399038;0
0.0165997575;0.020798924;1.334144;0.1185256085;-0.0346939999999995;0.0303014695;-1.3238000000000003;1.4045530000000002;-0.457514;0.0375970000000001;0.347179;2.0507286762;0.7323208497555891;-7.02;0.01662;-0.220985;-0.0943609999999999;-0.2151180000000001;-0.0358499999999997;0.6682890000000001;11.3841764942;0.0476648679883342;-2.1935;-0.0363109999999999;-0.047471;-0.174109;0.0128619999999999;2.96;-0.0213609999999999;0.0899999999999998;-0.0435429999999998;0.0530143989652189;12.899999999999991;0.0500000000000007;-0.0695959999999999;0.0260237285294942;-27.40000000000001;0.9571497594266504;-0.2512319999999999;0.1657370896086555;-2.710000000000001;0.446857;0.0448496655028845;0.000653735883823;-0.0071692235904415;0.5081421128;-2.4000000000000057;0.028155205948484;0.0122424583394961;-6.186674445494383;-4.530630687085634;0
0.0170700112;0.0208066366;1.327451;0.119027469;-0.0115569999999998;0.0297229694;-0.6285000000000007;1.399792;-0.479382;0.02173;0.334635;1.8184946543;-0.9721470856446627;-5.629999999999999;-0.0028409999999998;-0.2606369999999998;-0.085177;-0.2315389999999999;-0.0381499999999999;0.669645;8.8213103594;0.0503073056049514;-1.8318;-0.0553519999999998;0.0328380000000001;-0.176773;0.019179;2.96;-0.0277009999999999;0.4700000000000024;-0.038194;0.0537671931030165;10.299999999999995;0.8331999999999997;-0.069455;0.0316881952613227;-24.40000000000001;1.005259882355303;-0.2550319999999997;0.1683463474810877;-2.349999999999998;0.383333;0.0661479375889016;0.0014112142119572;-0.0035053127653468;0.5139969874;-2.4000000000000057;0.0301396784605702;0.0136847758797792;-5.186674445494383;5.042210446375011;0
0.0161473196;0.0204443072;1.318968;0.1179172749;-0.0158369999999998;0.0296739079;-0.9446999999999992;1.4139500000000005;-0.470688;0.0047889999999999;0.329258;1.9884861629;0.02575789312546463;-5.420000000000002;-0.0311809999999999;-0.2967989999999998;-0.0884230000000001;-0.2200370000000002;-0.036353;0.6744129999999999;7.2560830251;0.0516953934601387;-2.1896000000000004;-0.057636;0.0524770000000001;-0.1983909999999999;0.0120310000000005;2.96;-0.0493400000000001;-0.5500000000000007;-0.0317520000000002;0.0558897848362482;8.200000000000003;0.4685000000000006;-0.075782;0.0378844037984251;-21.700000000000003;0.9991032113096138;-0.2174859999999996;0.172911176167531;-5.289999999999999;0.330836;0.0847714945696629;0.0029193742152136;0.0087966307095929;0.4613189648;-8.400000000000006;0.0293163795269815;0.0149972031243929;-6.186674445494383;-0.15935569916908746;0
0.0150318565;0.0204040358;1.332065;0.1110074086;0.0063070000000002;0.0306412281;-0.7547999999999995;1.413261;-0.4510289999999999;0.0141330000000001;0.349233;3.0003305834;-0.3272240400906813;-5.539999999999999;-0.049142;-0.2909509999999997;-0.0754259999999997;-0.2096159999999998;-0.0300349999999998;0.6929500000000002;8.4909933704;0.0524356820860796;-1.4680999999999995;-0.0443819999999999;0.0922279999999999;-0.1932019999999998;-0.0927120000000001;2.96;-0.0441579999999999;-0.4499999999999993;-0.0063889999999997;0.0582709811251418;4.1000000000000085;-0.0706000000000006;-0.0631819999999998;0.0399187514645645;-17.299999999999997;1.014344692463788;-0.2038499999999998;0.1764919410085705;-2.9899999999999984;0.380175;0.0956837944579479;0.0026909509241288;0.0159120838596317;0.3682355408;-6.5;0.0268867479663605;0.0157556723077194;-4.186674445494383;1.3699805265990848;0
